,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 中关村,灵动科技,100-499人,B轮,其他行业,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170717/43720b023a858ae992e6f6841e0b1ad5ad68151b62ae254bab9855da98d71535_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,张先生,25-50K,资深C++开发工程师
1,北京 海淀区 上地,	神州锐达,100-499人,已上市,移动互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_11.png?x-oss-process=image/resize,w_40,limit_0",HR,王女士,8-12K,C++
2,北京 石景山区 古城,青牛软件,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,韩女士,15-22K,C++高级软件工程师
3,北京 海淀区 牡丹园,众签,100-499人,A轮,企业服务,本科,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",招聘者,张女士,14-22K,MFC/QT C++中级软件工程师
4,北京 朝阳区 望京,探境科技,100-499人,B轮,智能硬件,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190626/6ad940ba8ed29be71c47e542ea4560f7e634b2505a0c406028dfb2238349d161_s.png?x-oss-process=image/resize,w_40,limit_0",HRBP,李女士,20-30K·15薪,C++/深度学习软件工程师
5,北京 海淀区 清河,北京米优汇鑫信息...,,,,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160809/13c42b71706bb7ce7e844ee03a6d2e3a6fe1481397c912cec0a8b09f3006fb2d_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,杨先生,10-15K,C++
6,北京 朝阳区 酒仙桥,360金融,500-999人,已上市,互联网,学历不限,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180717/f2088038f7536a758068952ecb752c33cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRBP,胡女士,20-30K·15薪,C++开发工程师
7,北京 海淀区 学院路,中关村科金,10000人以上,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190815/5af23b5b2fd8647b1c2e04375b71a75ebbd73f5cac19a83f33260d38450e8cb1_s.png?x-oss-process=image/resize,w_40,limit_0",招聘者,陈女士,20-30K,图像处理C/C++工程师
8,北京 海淀区 知春路,欢聚时代,1000-9999人,已上市,移动互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",招聘者,黄女士,25-50K,C++后端工程师
9,北京 大兴区 亦庄,极视互联,1000-9999人,未融资,医疗健康,学历不限,经验不限,"https://img2.bosszhipin.com/boss/avatar/avatar_11.png?x-oss-process=image/resize,w_40,limit_0",人事经理,赵女士,15-30K,C/C++语言开发软件工程师
10,北京 朝阳区 望京,高德地图,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190705/fa6295027722b2a6f7954372004ca0f900246902dee71fe3d4e01ca762b45902_s.jpg?x-oss-process=image/resize,w_40,limit_0",工程师,王先生,15-30K,导航服务C++高级工程师
11,北京 海淀区 北京大学,青鸟消防,1000-9999人,已上市,智能硬件,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",人力专员,田女士,10-15K,C++软件工程师（视频图像）
12,北京 海淀区 上地,信威,1000-9999人,已上市,移动互联网,本科,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_7.png?x-oss-process=image/resize,w_40,limit_0",应用软件部经理,张先生,10-18K,C++
13,北京 通州区 北苑,国联众泰科技,20-99人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_11.png?x-oss-process=image/resize,w_40,limit_0",HRBP,张女士,13-25K,C++软件工程师
14,北京 石景山区 八角,悠米互动,100-499人,A轮,游戏,本科,3-5年,"https://img2.bosszhipin.com/mcs/useravatar/20160321/182207e674348fdfeb079273eb7d2ea68c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",CEO,童先生,15-20K,高级C++开发工程师
15,北京 昌平区 回龙观,三体云联,100-499人,A轮,移动互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",HR,马女士,25-35K,高级webrtc /C++研发工程师
16,北京 海淀区 上地,视博云,100-499人,不需要融资,运营商/增值服务,本科,应届生,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181121/d9e964a64253a46338ddc9f28b01846ab77f52fa84eff1423105f84fbbe6aa92_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,付女士,10-15K·13薪,C/C++开发工程师
17,北京 海淀区 清河,智汇云舟,20-99人,未融资,计算机软件,本科,1-3年,"https://img2.bosszhipin.com/mcs/useravatar/20151106/fd65aef92ae5385a3c0279f917600a42a677ad10134fc338be06e9032416a4cd_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,陈先生,10-15K,C++
18,北京 海淀区 清河,天禾软件,100-499人,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/upload/avatar/20190810/7f64d31b76ad6e77ac9c581e622ee643f1cf364d1ce8c519b7040a833ca2065e_s.jpg?x-oss-process=image/resize,w_40,limit_0",办公室主任,纪女士,10-11K,C++软件工程师
