,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 双桥,北京瑞格星,20-99人,未融资,智能硬件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190514/37b3626a12f784c0fc86208876d79472cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",总经理,何先生,15-30K,C++
1,北京 丰台区 科技园区,航天泰坦,500-999人,未融资,移动互联网,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181207/c01f7ee6bc254da811296d8f84fffbcf7a3c731b311bd06937a47e215c8c87b9_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事主管,任女士,10-15K,C++开发工程师
2,北京 朝阳区 垡头,军融创新,20-99人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180919/32359d656f867800acff30851a9cb5f67a74be77bf5cd84bfdbdc05863b88639_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,龙先生,12-20K,C++
3,北京 海淀区 上地,鸿合,1000-9999人,已上市,智能硬件,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190515/d3f889573deefd435ffd9a192e8fe5950c03f095be2e78b092a52a2062b003b8_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,祝女士,20-40K·13薪,C++高级网络研发工程师
4,北京 朝阳区 望京,高德地图,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161115/64318358d1d7cef06b693bbced3da2678c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",部门经理,张先生,20-30K,c++研发工程师
5,北京 海淀区 中关村,旷视MEGVII,1000-9999人,C轮,计算机服务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171211/908f827bf72bd8335d0cb68d9bce73f4ccf50abb10893796385dad2f710d10ac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,王女士,20-40K,C++算法开发工程师
6,北京 海淀区 北京大学,永安信通,100-499人,D轮及以上,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180917/5d1aae4c69e8ee2eabb70540bb7fd66602d3e00e23b2efef3986f72ca5e29069_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事专员,温女士,15-30K,C++开发工程师
7,北京 朝阳区 酒仙桥,当红齐天集团,100-499人,A轮,音乐/视频/阅读,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190516/6ff8b93c93a989e98e7505724c77ce3ad9141b22b51e9d0ff53af8561c8e0fbe_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRD,张女士,18-24K,C++
8,北京 海淀区 西二旗,融智通公司,100-499人,已上市,计算机软件,本科,5-10年,"https://img2.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",研发总监,魏先生,18-25K,C++
9,北京 海淀区 知春路,瑞为智能,100-499人,B轮,智能硬件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190509/30dfa68451da74a93009b873ab04ce4c7e9123d556dc21e0103617eb51418e31_s.png?x-oss-process=image/resize,w_40,limit_0",瑞为副总经理,詹女士,20-30K,C++开发工程师
10,北京 海淀区 中关村,汽车之家,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161229/a28d9dda5f7ce22857e116b961a057f811b90d2422eed0e27f6a65a3f07a7293_s.jpg?x-oss-process=image/resize,w_40,limit_0",人工智能工程师,徐先生,25-50K,C++广告开发工程师
