,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 知春路,智融集团,100-499人,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190417/f622f897a546ab15ee5bf64141a5785ecfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,邓女士,30-50K·14薪,高级数据挖掘工程师
1,北京 大兴区 次渠,京东集团,10000人以上,已上市,电子商务,硕士,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",算法工程师,陈先生,20-40K,数据挖掘工程师
2,北京 朝阳区 太阳宫,Boss直聘,1000-9999人,D轮及以上,人力资源服务,硕士,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",算法研究中心负责人,蔡女士,12-20K,数据挖掘
3,北京 海淀区 苏州街,好未来,10000人以上,已上市,互联网,硕士,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160902/4ea2c628c0e2d791ae3cfcdf5247c21c9e49599f11dfff4e8e9e8ea98abc1b33_s.jpg?x-oss-process=image/resize,w_40,limit_0",数据挖掘架构师,贾先生,30-55K,数据挖掘工程师
4,北京 海淀区 上地,指南科技,20-99人,未融资,医疗健康,本科,1-3年,"https://img.bosszhipin.com/beijin/upload/avatar/20190728/864b185f1e75c02c9903b8b17fdc748f9984494cbd7ee3bf11d816661bb2ba20_s.png?x-oss-process=image/resize,w_40,limit_0",CTO,孙先生,15-30K,数据挖掘
5,北京 海淀区 清河,泰瑞数创,,,,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",招聘经理,董女士,15-25K,数据挖掘工程师
6,北京 海淀区 中关村,DeepMotion,20-99人,A轮,通信/网络设备,本科,经验不限,"https://img2.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",行政主管,陈女士,20-40K,数据挖掘工程师
7,北京 朝阳区 望京,马上消费金融,1000-9999人,不需要融资,互联网金融,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_5.png?x-oss-process=image/resize,w_40,limit_0",数据挖掘经理,王先生,25-35K,数据挖掘
8,北京 朝阳区 东大桥,咚漫,20-99人,未融资,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",HR,全女士,10-15K·14薪,【B612】数据挖掘
9,北京 大兴区 次渠,京东数字科技,1000-9999人,B轮,互联网,本科,5-10年,"https://img2.bosszhipin.com/mcs/useravatar/20151211/4c1cc82d0d2eaf7a6c1dbf1457d35981ca8ff78df2b42f45d33fa8c9b0ec5e99_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级招聘经理,许女士,20-40K,数据挖掘工程师
