,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 西北旺,百度,10000人以上,已上市,互联网,学历不限,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171129/4374eb774f4ba2e66c80e9b972274d0ba1af5083cb8e83cbb55b9ec04fe53e48_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,王威,15-30K,Node.js全栈工程师
1,北京 朝阳区 朝外,北京阳阳互娱科技,0-20人,A轮,游戏,学历不限,经验不限,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",招聘者,张佳宁,20-40K,node.js 游戏后端
2,北京 朝阳区 望京,应长天科技,0-20人,天使轮,互联网,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180821/cf097583085d99bcc74b30516aa6b0cc40fdad3fb1c474f9efbd985664baabd5_s.jpg?x-oss-process=image/resize,w_40,limit_0",市场运营总监,刘兆鑫,30-35K,前端工程师(Node方向)
3,北京 朝阳区 望京,晓链科技,20-99人,A轮,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",招聘者,王博,30-35K,前端工程师（node方向）
4,北京 朝阳区 三元桥,三六九互娱,20-99人,不需要融资,游戏,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190401/5694263c3993205ddb99526500c8e91a6cfe046be87149673edf4ec498db67c3_s.png?x-oss-process=image/resize,w_40,limit_0",HRBP,李博,20-30K,Node.js后端开发工程师
5,北京 朝阳区 三元桥,三六九互娱,20-99人,不需要融资,游戏,大专,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190401/5694263c3993205ddb99526500c8e91a6cfe046be87149673edf4ec498db67c3_s.png?x-oss-process=image/resize,w_40,limit_0",HRBP,李博,20-40K,Node.js游戏服务器开发
6,北京 朝阳区 百子湾,科维睿创,0-20人,不需要融资,计算机软件,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161108/e1a84e4d0783b591189dfece369b9afa7917928f16e3914a1ea751f679904973_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRM,孙丹,15-30K,node.js
7,北京 海淀区 中关村,腾讯,10000人以上,已上市,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170901/de4e1600b7fceb3f6b16ec158c6eb4a053c417fb9d10e788f75c33c52e878a19_s.jpg?x-oss-process=image/resize,w_40,limit_0",hr,韩凝,20-35K,数据平台开发node.js
8,北京 朝阳区 安贞,健客网,1000-9999人,B轮,电子商务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190320/6c1744031b1c2b2b500c37f4b59cbf5a99691064e884433a44a0f6e70259b9fe_s.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,张佳林,15-30K,Node.js
9,北京 朝阳区 望京,北京当鸣科技有限公司,20-99人,不需要融资,广告营销,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180824/2e0abd6f1da8fcc57e86a7bb61a7658fcb7cb5734566d0864099d44552e140cd_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,Roy,30-50K,Node.js
10,北京 朝阳区 三元桥,彩视,20-99人,A轮,移动互联网,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160816/8cc47ffc28d2795353442013bc62b59c2cdb0453776f4ee420139fa6db055cbf_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术合伙人,唐新波,12-18K,Node.js开发工程师
11,北京 昌平区 回龙观,云丁科技,500-999人,D轮及以上,智能硬件,本科,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190325/c6f63b35d301cec9baa27c887a82f633746045fd93e46755e9ca8cab9e55e206_s.png?x-oss-process=image/resize,w_40,limit_0",HR,高女士,15-30K,Node.JS工程师
12,北京  ,北京际通时代,,,,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_5.png?x-oss-process=image/resize,w_40,limit_0",总经理,张立波,15-30K,Node.js
13,北京 海淀区 中关村,9AM,20-99人,B轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180228/c8cca14b99d8382c5a646224a0cea73a96634c746c8589ac088a403be2aa872e_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRD,徐君,20-35K,Node.js
14,北京 朝阳区 望京,阿里巴巴高德,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",前端开发工程师,褚静,20-35K,前端专家/前端工程师/node高级工程师
15,北京  ,艾米1895电影街,500-999人,A轮,音乐/视频/阅读,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180613/8f0d9aa26a23b829b259c7267c09938b6e7b49e8320ec0daf0cd1d692d2c71e8_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事经理,刘桐勇,13-20K,Node.js开发工程师
16,北京 朝阳区 望京,亿量科技,0-20人,不需要融资,计算机软件,学历不限,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180417/710ecfe6de5263b86681913ea385e7f271dfba813eec79215c076333fdf15020_s.jpg?x-oss-process=image/resize,w_40,limit_0",系统开发工程师,李飞,13-23K,Node.js
17,北京 朝阳区 燕莎,北京向上无限,100-499人,天使轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180331/c7bffd5cda2766309630ea1225b6202feaf4bbc78b63591b28d6fcc92d49b3e7_s.jpg?x-oss-process=image/resize,w_40,limit_0",产品经理,陈超,15-30K,Node全栈工程师
18,北京 丰台区 世界公园,搜房网房天下,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180402/e6ee6b1ab4e06ef7b2d6a1493ac4eed8cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术副总监,岳彦磊,15-30K,Node.js高级开发工程师
19,北京 海淀区 中关村,汽车之家,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160510/0955319e5a65dd7660547fa5cea44f188c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",开发经理,杨朦,15-30K,node工程师
20,北京 朝阳区 望京,蜜柚游戏,20-99人,B轮,游戏,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180510/5aa117397e600c2b96b0187d6d7d21ddab121204a7885ad0370bd54af1c46dc2_s.jpg?x-oss-process=image/resize,w_40,limit_0",hr,马雯琦,15-25K,node.js开发
21,北京 朝阳区 四惠,全景求是管理顾问,100-499人,天使轮,咨询,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180713/30a1cbb02048eb3a02fa118dc407c3f2492990fe86c8f92bdead83059bea9200_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,李慧,15-25K,Node.js后端开发
22,北京 朝阳区 高碑店,智合天地,,,,大专,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190520/47377d257e265a87759b1aa7cfa5d1af280b8373cce624f922d1ab3c49bfa717_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,周力,15-18K,Node.js
