,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 百子湾,中建智云,20-99人,A轮,通信/网络设备,大专,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161215/6db6c51a1a7a20e17aaf95f35b34be878c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",项目总监,马先生,15-30K,C软件研发工程师
1,北京 海淀区 海淀北部新区,左江科技,100-499人,不需要融资,通信/网络设备,本科,1年以内,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",安全服务软件部部门经理,赵先生,15-25K,高级软件开发工程师(C/C++)
2,北京 丰台区 科技园区,北京道迩,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190110/84807cd86221e681e878aab8cd5c7677cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",项目经理,牛先生,11-18K,Linux C/C++研发工程师
3,北京 海淀区 苏州街,未名空间,20-99人,未融资,互联网,本科,1年以内,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",人事,张女士,7-8K,c语言程序员
4,,共致开源,20-99人,不需要融资,计算机软件,,,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",hr,杨女士,150-200/天,数据库研发（c/c++）工程师（实习生）
5,北京 海淀区 上地,万协通,20-99人,未融资,电子/半导体/集成电路,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_4.png?x-oss-process=image/resize,w_40,limit_0",HR,周女士,16-27K,软件开发C语言 PKI开发
6,北京 海淀区 上地,华赛在线,20-99人,天使轮,信息安全,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160602/8faf29f47f18964561ca8206dfe30fa98c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",产品经理,刘女士,15-25K,C/C++开发工程师
7,北京 海淀区 西二旗,天融信,1000-9999人,已上市,信息安全,学历不限,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170816/7fa19a1237fbb0549a3da7794bb6892f3801591cd4c3a1caa40ddb02c445356b_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRBP,张女士,10-15K,Linux C开发工程师-应用交付产品(J10552)
8,北京 海淀区 西北旺,度小满金融,1000-9999人,A轮,互联网金融,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180329/f7d32a6da6c28e9cd2e194a3aa69af5bcfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级项目经理,冯先生,15-30K,【度小满金融】【百度金融】PHP/C/C++
9,北京 海淀区 西二旗,尚思卓越（北京）...,20-99人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180925/46859a117e09dfd3666b5d0af6ad9390d434be409d46fec41b6cad976aec37d1_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事专员,熊女士,12-20K,c/c++高级开发工程师 (工作地点济南)
10,北京 朝阳区 小营,众谊越泰,100-499人,未融资,信息安全,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181025/9213cbefc2615efb56827b2648a40948b0e3c4621e17e7efdd6fa949f62b4b91_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,刘女士,11-16K,C/C++开发工程师（客户端）
11,北京 海淀区 中关村,地平线,1000-9999人,B轮,互联网,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180925/4ca7828a1ffa786785e6e6c68a636d3825bc7bd529717692001adad8264d00ca_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,姜女士,20-35K,深度学习系统C/C++开发工程师
12,北京 海淀区 西二旗,神州良实,100-499人,未融资,计算机软件,本科,5-10年,"https://img2.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",人力主管,李女士,20-22K,高级C语言开发工程师
13,北京 朝阳区 望京,美团点评,10000人以上,已上市,O2O,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171229/f7ba3136c8752872c67e483904adebcfeb994db8c6dab970b355820fb77312c2_s.jpg?x-oss-process=image/resize,w_40,limit_0",Recruiter,牛女士,25-45K·15薪,外卖配送-C端产品经理（交易体验）
14,北京  ,嗨学网,1000-9999人,D轮及以上,在线教育,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180612/a72ce1ebf7925168d0d5f7ed5811c8474b080bd06f2b1b3f420d741832d42223_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,张女士,30-60K·14薪,产品总监（C端用户体验）
15,北京 海淀区 上地,中科曙光,1000-9999人,已上市,互联网,硕士,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",技术经理  研发高级工程师,马女士,23-35K,C
