,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 五道口,北京海量数据,500-999人,不需要融资,数据服务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171117/e776ce0bed8bc87c6c517aa493159a8361f8942a10067438ccd1ffa3ef58e53e_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘专员,曹女士,15-30K,C/C++数据库内核研发工程师
1,北京 海淀区 清河,天元特通,100-499人,未融资,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180823/ac73549691dee4a3b9c70f2fe24198303ea82b9e47769dffeacc4a77b0f9cf7f_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘专员,胥女士,15-25K,Linux C 开发工程师
2,北京 海淀区 四季青,瑞星公司,100-499人,已上市,互联网,大专,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",招聘者,张先生,10-15K,C/C++软件工程师
3,北京 海淀区 上地,丰瑞祥,20-99人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190805/d9e68e717a81a5b017434d7f3e801eaa9a6ae42c5ae7af83d04f197e02741882_s.png?x-oss-process=image/resize,w_40,limit_0",人资经理,李女士,15-20K,C语言开发工程师
4,北京 朝阳区 大屯,友缘在线,100-499人,不需要融资,生活服务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190723/cc872591f06558541177e971e4d3385eadb74205cf2c79c76e92d8708be79e28_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRBP经理,郭女士,12-22K·14薪,社交产品经理（C端）
5,北京 海淀区 西北旺,瑞斯康达,1000-9999人,已上市,通信/网络设备,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180528/82067532c9e87e3ea88be19c310e890437de69a4f03c1cda60f8cfee82c351e1_s.jpg?x-oss-process=image/resize,w_40,limit_0",人力资源,张女士,10-15K,嵌入式c语言开发工程师
6,北京 海淀区 西北旺,北京易联达,100-499人,未融资,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180402/7a48c84b12348ab66215270d662ad321cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,寇女士,8-15K·13薪,C语言开发工程师
7,北京 海淀区 五道口,志翔科技,100-499人,C轮,信息安全,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_5.png?x-oss-process=image/resize,w_40,limit_0",招聘者,窦先生,20-30K·13薪,c/c++ 客户端开发
8,北京 海淀区 四季青,北京可信华泰信息...,100-499人,未融资,信息安全,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181016/bf0d34618c4ad638635e33c9782520dccfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,贺女士,18-25K,linux C 研发工程师
9,北京 海淀区 清河,柯莱特集团,1000-9999人,已上市,计算机软件,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170510/35388e0d69ce49d332528e0fa43b7b528c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,林女士,11-16K·13薪,linux C C++ （QT开发）
10,北京 石景山区 杨庄,北京华路时代,500-999人,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190314/f2b74d581f98998eff022d7841a8415683814d76a8bbc25246b0990e13c8be3a_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,邬女士,12-20K,C/C++开发工程师
11,北京 海淀区 西二旗,北京亚大,500-999人,不需要融资,计算机软件,本科,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",项目总监,张先生,7-12K,UNIX/C软件工程师
12,北京 朝阳区 望京,尚德机构,10000人以上,已上市,互联网,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",招聘经理,肖先生,40-50K·15薪,C端产品经理（小程序）
13,北京 海淀区 中关村,旷视MEGVII,1000-9999人,C轮,计算机服务,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",招聘者,段先生,25-35K,高级C开发工程师
