,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 苏州街,多贝,20-99人,已上市,互联网,本科,1-3年,"https://img2.bosszhipin.com/mcs/useravatar/20160323/bbd8f54fbec20d026ac3814d4da200378c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,甘女士,20-40K·13薪,Linux C/C++开发工程师
1,北京 海淀区 万柳,北京清影华康,20-99人,天使轮,医疗健康,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180529/314e549ed693c89a52c81e3926b3a2a9cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事,管女士,15-30K,C/C++开发工程师
2,北京 海淀区 莲花池,团车网,500-999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180820/1836e05a98a62592b0412fa631b26ccc23d6dc2fd9983c500f8f970377f36b00_s.jpg?x-oss-process=image/resize,w_40,limit_0",hrbp,牛女士,10-15K,C端金融产品经理
3,北京 海淀区 上地,Panabit,20-99人,不需要融资,通信/网络设备,硕士,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180301/444f815c6d416a178a7537eff0c4acc84f7c452fc067b61d93af465a0d899fbf_s.jpg?x-oss-process=image/resize,w_40,limit_0",COO,杜先生,25-35K·13薪,C语言高级研发工程师
4,北京 朝阳区 东大桥,美菜网,10000人以上,D轮及以上,移动互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180704/dd94453ca1913e2e39b6ae816eb6b5a445135c89cfaa5c91c1f32aff179d7f61_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,张女士,15-25K·14薪,C端配送运营高级经理（总部）(J13766)
5,北京 海淀区 西二旗,虎特信息,0-20人,天使轮,计算机软件,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_4.png?x-oss-process=image/resize,w_40,limit_0",人事行政经理,李女士,20-30K,Linux主机安全C/C++高级研发工程师
6,北京 海淀区 西二旗,青果教育,100-499人,B轮,在线教育,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190415/9bd029f9bfe35de2af351c15831affbff7059bf21ede3e7eab8ccca9cf0aebdf_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,杨女士,15-30K,C/C++开发工程师/程序员
7,北京 朝阳区 十里河,佛山乐华骏成,100-499人,未融资,建材,大专,1年以内,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180802/3b017b6f173f927c4f4d5e4c7057cd4da391dd2823625c66e954d7195fa503fa_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事,李女士,7-8K,(天猫、京东、苏宁、淘宝c店）平台运营店长
8,北京 朝阳区 小营,耐誉斯凯,100-499人,不需要融资,互联网,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",HR,周女士,18-36K,C/C++ 高级研发工程师
9,北京 昌平区 回龙观,海印博识,0-20人,未融资,智能硬件,本科,应届生,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181105/0209670b6fb7d1c6ec0e054333d81652cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",CEO,宿先生,10-15K·13薪,图像识别C/C++工程师
10,北京 朝阳区 北沙滩,云通创智,0-20人,未融资,计算机硬件,大专,1年以内,"https://img.bosszhipin.com/boss/avatar/avatar_13.png?x-oss-process=image/resize,w_40,limit_0",经理,陈先生,10-15K,研发工程师 c 、c++、
11,北京 海淀区 上地,天融信,1000-9999人,已上市,信息安全,本科,经验不限,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",架构师,王先生,18-22K·15薪,Linux C研发工程师
12,北京 海淀区 远大路,惠而特,20-99人,未融资,信息安全,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",研发总监,肖女士,15-25K·14薪,Linux C开发工程师
