,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 劲松,中科软,10000人以上,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",项目经理,姬先生,6-11K,Java工程师
1,北京 海淀区 西二旗,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190407/97fb1ca94795831e5289f1d1d5983643cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术经理,白先生,23-40K·15薪,高级Java开发工程师
2,北京 朝阳区 望京,饿了么,10000人以上,不需要融资,O2O,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",研发总监,张先生,30-55K·13薪,java专家
3,北京 昌平区 沙河,北京纬创,1000-9999人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",招聘者,李先生,11-20K,Java
4,北京 海淀区 魏公村,北京勤实信息,100-499人,未融资,人力资源服务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190417/02809082e2b6f2ce1fe15b73b38b7bcfcfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,董女士,13-16K·13薪,java
5,北京 海淀区 中关村,好未来,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190625/11f24de2dbff12bde38a309b14c3c053f7000dd07395e35319aba2ba31d2d84a_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,王女士,15-25K,Java工程师
6,北京 海淀区 西北旺,北京南天,1000-9999人,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180426/56b19f8238d08af20f40daaf7e5adb1b3909b8789d22d5cd37e242d9d0a46de7_s.jpg?x-oss-process=image/resize,w_40,limit_0",部门副经理,杨先生,6-10K,Java
7,北京 海淀区 西二旗,网梯科技发展有限公司,100-499人,D轮及以上,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170623/ed4be2c36d7a210ce2eae7d4fc8ac45dc1a6a3be252a3ba202675ef93609e641_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事经理,杨女士,8-12K,Java
8,北京 丰台区 六里桥,中科软,10000人以上,已上市,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",副总经理,刘先生,7-14K,Java
9,北京 海淀区 北下关,中科金审,100-499人,B轮,数据服务,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",招聘主管,陈女士,15-25K·13薪,Java
10,北京 海淀区 西三旗,艾融软件,500-999人,已上市,互联网,本科,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",软件,高先生,12-20K,Java
11,北京 海淀区 上地,贝壳找房,10000人以上,D轮及以上,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180522/e8e6ce6744914189d8d349d9000c43365de4b13119f0c53b7fb20091ae793cee_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,小女士,25-50K,资深JAVA工程师
12,北京 东城区 东直门,中科软,10000人以上,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",项目经理,胡先生,8-13K,Java开发工程师
13,北京 朝阳区 酒仙桥,青麦科技,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180322/d6e34ddbc30a130efafc436640d9229a9e4e1751f99989a1a9d3e2a0916474dc_s.jpg?x-oss-process=image/resize,w_40,limit_0",人力,张先生,10-16K,Java
14,北京 丰台区 刘家窑,宇信科技,1000-9999人,已上市,计算机软件,本科,5-10年,"https://img.bosszhipin.com/beijin/upload/avatar/20190603/e971241bf190a38625ee2b8cb72ac1f864092391950f8fd8d0dc094591a4f99f_s.png?x-oss-process=image/resize,w_40,limit_0",人力资源助理,贺女士,15-20K,java
15,北京 海淀区 甘家口,易车,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",高级总监,董先生,20-30K,Java
16,北京 海淀区 知春路,轩宇信息,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190612/bd8768b7c61dc75d5a9908fcdc3df47bef8241aa16b5ede4cb6981a94b06fff8_s.jpg?x-oss-process=image/resize,w_40,limit_0",人力,杨女士,10-15K,Java
17,北京 通州区 北关,金泰亚盛,100-499人,D轮及以上,计算机软件,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190121/1eb2cbf36e1d18dc5707ded8390e4049cddb03f830638e4e2e9f9195dec59b2d_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,王女士,12-16K,Java
18,北京 丰台区 世界公园,金泰亚盛,100-499人,D轮及以上,计算机软件,大专,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_12.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,张女士,8-13K,Java工程师
19,北京 海淀区 万柳,宏图远见,20-99人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160801/fd6364a47b5e2c43911a519b7ab900938c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,贾女士,15-20K,Java
20,北京 海淀区 西北旺,软通动力,10000人以上,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_12.png?x-oss-process=image/resize,w_40,limit_0",招聘,王女士,13-16K,java
21,北京 东城区 灯市口,东华博雅,1000-9999人,不需要融资,计算机软件,本科,5-10年,"https://img.bosszhipin.com/beijin/upload/avatar/20190611/8052cde72d6a6b05d966d18383eea7ec4a7a6d9c4e3138e50ac4702beef6a71f_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,潘女士,15-25K,java工程师
22,北京 西城区 长椿街,北京世纪汇杰,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190526/00f0cecbd8251c2454d3e0aea9052d7e4eeec58a7348bb1cedde255aa6cd98d3_s.png?x-oss-process=image/resize,w_40,limit_0",HR,黄女士,18-25K,Java
23,北京 朝阳区 酒仙桥,泰洋川禾,100-499人,B轮,音乐/视频/阅读,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_7.png?x-oss-process=image/resize,w_40,limit_0",hr,郝女士,15-30K·13薪,JAVA
24,北京 海淀区 西北旺,软通动力,10000人以上,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190702/9800798ace78fe4a354dc955dfb4abc7cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘顾问,钱女士,14-18K,java
25,北京 海淀区 西二旗,快手,1000-9999人,D轮及以上,社交网络,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180814/3842e926225bcf98a54a53ffd00b42eaba9ecb2d7bbfc7a07c424b7951846b3b_s.jpg?x-oss-process=image/resize,w_40,limit_0",研发工程师,刘先生,28-55K·16薪,java后端
26,北京 昌平区 沙河,软通动力集团,10000人以上,不需要融资,移动互联网,大专,3-5年,"https://img2.bosszhipin.com/mcs/useravatar/20160225/b5841a467bd1e500cfb8e5663e8f16f28c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,何女士,11-22K,Java
27,北京 朝阳区 朝外,蚂蚁金服,10000人以上,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180227/ac3981d2d24b92a82a76f662e22e3363da49bedcb6649c222aab094afa213c95_s.jpg?x-oss-process=image/resize,w_40,limit_0",网商银行北京研发中心,刘先生,25-50K,Java测试开发专家
28,北京 朝阳区 百子湾,远行,100-499人,不需要融资,文化/体育/娱乐,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190719/a32c818162afe52d9bddfabc5093d297cfe1060a6256fe1f33f35ca82ea5f149_s.jpg?x-oss-process=image/resize,w_40,limit_0",人力资源总监,刘女士,8-13K,Java
29,北京 朝阳区 常营,鸿特卓博,100-499人,不需要融资,人力资源服务,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180611/6fe3d7f90fd11496a877b20c7ea10f0c5cf3f6d9e00c6518a36cfd8d8ea3db64_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,宋先生,15-30K,Java
