,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 中关村,有利网,10000人以上,不需要融资,互联网金融,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180312/b9a4cdee16fbc6293519b2c0c71a7c6a8efe74615093426f5f19009ff3d326de_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,张女士,20-35K,中级JAVA
1,北京 海淀区 马连洼,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",HR,李女士,15-30K,JAVA
2,北京 朝阳区 望京,阿里巴巴集团,10000人以上,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_13.png?x-oss-process=image/resize,w_40,limit_0",java研发,杨先生,18-26K,Java
3,北京 海淀区 中关村,中科院自动化所,1000-9999人,不需要融资,其他行业,硕士,经验不限,"https://img2.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",,,13-26K,Java
4,北京 海淀区 人民大学,中科软,10000人以上,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170322/baddc834095f1a8e342375223d790c491d1616a6dd994870b86373c89292645d_s.jpg?x-oss-process=image/resize,w_40,limit_0",项目经理,严先生,7-12K·13薪,java开发
5,北京 朝阳区 酒仙桥,瓜子二手车直卖网,10000人以上,D轮及以上,分类信息,本科,1年以内,"https://img.bosszhipin.com/beijin/upload/avatar/20190815/11af87cecb5764b3e439fbf3c1ccbd2976e52490750cfeb35750ba8298e65e7a_s.jpg?x-oss-process=image/resize,w_40,limit_0",TL,黄先生,35-55K,Java
6,北京 海淀区 魏公村,京北方,10000人以上,未融资,互联网金融,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,姜女士,12-18K,Java
7,北京 海淀区 上地,小米,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180303/fd8e49d73341fc859e0806050b02350bcfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级软件工程师,史先生,20-40K,Java
8,北京  ,中科软科技,10000人以上,已上市,互联网金融,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190812/80cf96728625c70cc4393c86868026c9cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",项目经理,高女士,8-13K,Java
9,北京 朝阳区 望京,阿里巴巴集团,10000人以上,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",Android架构师,李女士,20-40K·16薪,java
10,北京 东城区 东单,衣二三,500-999人,D轮及以上,互联网,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",架构师,王先生,30-40K,Java
11,北京 朝阳区 望京,尚德机构,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161109/aab5333635bd76f09e30b9554326f4348c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",尚德研发中心HRBP,肖先生,20-40K,Java
12,北京 朝阳区 东大桥,宜车时代/宜买车,500-999人,B轮,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_14.png?x-oss-process=image/resize,w_40,limit_0",招聘者,王先生,25-50K,Java
13,北京 朝阳区 朝外,支付宝,10000人以上,B轮,移动互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190219/d79814c93ba5d5bd452d31c4e5d96b03f4aedcfa5f735ce30408bb4d1a9e8115_s.png?x-oss-process=image/resize,w_40,limit_0",技术专家,李先生,25-50K,Java专家/高级专家
14,北京 昌平区 回龙观,大连华信计算机,1000-9999人,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,白女士,9-11K,JAVA
15,北京 朝阳区 大望路,高德地图,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190106/055ef1dfb9fcb1fa99b4ce1d4329568962b1b5376f360f6b232cfe45f2d12f2d_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术专家,刘先生,25-45K,Java
16,北京 海淀区 魏公村,东奥教育集团,1000-9999人,不需要融资,在线教育,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",技术经理,王先生,15-25K,Java
17,北京 东城区 雍和宫,VIPKID,10000人以上,D轮及以上,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170330/2bd8ccb675a391db79b598d463d6b4d727ec1e00e1a50b0978ee6318dc948251_s.jpg?x-oss-process=image/resize,w_40,limit_0",研发,熊先生,30-50K,java 工程师
18,北京 东城区 雍和宫,中科软,10000人以上,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190305/d732095dac064850ca0495c477a1132aa6b2d028f3b7be8203f4e4fd59a542f3_s.png?x-oss-process=image/resize,w_40,limit_0",副总裁,刘先生,8-15K,Java
19,北京 海淀区 西北旺,北京瑞友科技,1000-9999人,不需要融资,互联网,本科,3-5年,"https://img2.bosszhipin.com/mcs/useravatar/20150721/143afa4880e3d3cd1ac5d2713e1bf57dc70e8f6df6811ff4a48c61cd07cddc1d_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,赵先生,12-20K,Java
20,北京 朝阳区 望京,阿里巴巴集团,10000人以上,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170814/cf2204bd2807e05074f11c2ad0aaeb660b26d087527bfb44ad318bb473c415f8_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级技术专家,吴先生,20-40K,java工程师
21,北京 朝阳区 小营,中信百信银行,500-999人,不需要融资,银行,本科,1年以内,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190519/15ea9849463810b0016755fa89f041137f8ef8642a3a55795fbe2e84f0680d1e_s.jpg?x-oss-process=image/resize,w_40,limit_0",PaaS平台架构师,董先生,30-50K,Java
22,北京 大兴区 亦庄,达达-京东到家,1000-9999人,D轮及以上,O2O,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160613/fcb88127daeae1bc30fbd797828018f61e634064179d3d1b08923d3ad98f3260_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术经理,周先生,15-30K,Java
23,北京  ,宇信科技,1000-9999人,已上市,计算机软件,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181122/eb49e3c73fc7ecc1d3d9419116f39b74fe93f1e9c896b807dcb32d1505d775b4_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘专员,张女士,10-15K,java
24,北京 朝阳区 酒仙桥,阿里巴巴集团,10000人以上,不需要融资,互联网,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",高级研发,刘先生,20-30K,Java
25,北京 丰台区 科技园区,屹通信息科技,1000-9999人,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",招聘者,毕女士,9-14K,JAVA
26,北京 丰台区 马家堡,宇信科技,1000-9999人,已上市,计算机软件,本科,5-10年,"https://img.bosszhipin.com/beijin/upload/avatar/20190731/b1f86791c3410daff89b3f47f3aa8fb49c7ab34cef314011d353cf430c4835e9_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事,訾女士,18-23K,Java
