,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 大山子,轻聪电商,100-499人,A轮,电子商务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181205/bf25365673060b764de4cd8535d69561e1a6cb1b583d02bf0d6622239fcd3037_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,梁女士,18-26K,PHP技术经理
1,北京 朝阳区 酒仙桥,自如网,10000人以上,A轮,O2O,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",招聘者,樊女士,18-35K·15薪,PHP开发工程师
2,北京 海淀区 中关村,游艺春秋,100-499人,不需要融资,游戏,大专,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160607/4ae91b158d00fc8b1576eb006d68cfc18c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRM,李女士,8-15K,PHP开发工程师
3,北京 海淀区 西北旺,滴滴出行,1000-9999人,D轮及以上,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20161202/b2e51bcd6c8e95154041828dd89e79b58c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",资深专家开发工程师,杨先生,30-50K,PHP/golang研发工程师
4,北京 朝阳区 望京,鲸鱼外教培优,500-999人,A轮,在线教育,本科,经验不限,"https://img.bosszhipin.com/beijin/upload/avatar/20190808/4330204672d981f4824833c0317dde4137d01cfe567d99734227b270c26f28ae_s.png?x-oss-process=image/resize,w_40,limit_0",招聘专员,张先生,25-35K·13薪,高级php开发工程师
5,北京 丰台区 科技园区,五岳尚水,100-499人,A轮,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_13.png?x-oss-process=image/resize,w_40,limit_0",php,李先生,12-22K,php开发
6,北京 海淀区 北下关,东奥教育集团,1000-9999人,不需要融资,在线教育,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180622/9081c3c66dec92a2bea79e99db6b66fa8659b2f8f422ee5104f40731b9017be9_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,梁先生,15-25K,PHP开发工程师
7,北京 朝阳区 三里屯,Paymentwall,100-499人,未融资,企业服务,本科,1年以内,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180226/1f1a36f5be2593ecce82c288c131bf86f1740d831f5fc5d785cf43e645a9a4b8_s.jpg?x-oss-process=image/resize,w_40,limit_0",企业负责人,牟先生,10-13K,PHP工程师
8,北京 朝阳区 北苑,百度音乐,500-999人,不需要融资,音乐/视频/阅读,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_13.png?x-oss-process=image/resize,w_40,limit_0",hr,宫先生,25-45K,PHP开发工程师
9,北京 朝阳区 望京,包子科技,100-499人,B轮,移动互联网,本科,3-5年,"https://img2.bosszhipin.com/mcs/useravatar/20151218/1785e41014f59db530619e14f7ebaf2c8c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",联合创始人,张先生,20-30K,php研发工程师
10,北京 朝阳区 国贸,北京东方瀚海拍卖,100-499人,B轮,工程施工,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170713/5418e5b962b785a04fc2cb2a93a5cd358c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR总监,曹先生,15-30K·13薪,PHP
11,北京 海淀区 上地,伙伴办公,100-499人,A轮,移动互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180713/38a815d04f8c4f70d81e02ec776e58c7a5c0af7ec15862f4ed9bdb15bfaaedaa_s.jpg?x-oss-process=image/resize,w_40,limit_0",,,30-50K,PHP架构师
12,北京 海淀区 清河,北京米优汇鑫信息...,,,,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160809/13c42b71706bb7ce7e844ee03a6d2e3a6fe1481397c912cec0a8b09f3006fb2d_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,杨先生,10-15K,PHP
13,北京 海淀区 上地,鸿合爱学,20-99人,A轮,移动互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_13.png?x-oss-process=image/resize,w_40,limit_0",招聘者,李先生,16-25K,PHP工程师
14,北京 海淀区 中关村,好未来,10000人以上,已上市,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170817/796e91cffd744bca796d47f99039b3428c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,吴先生,25-40K·14薪,PHP架构师
15,北京 朝阳区 望京,北京币驰企业管理...,20-99人,未融资,企业服务,本科,1-3年,"https://img.bosszhipin.com/beijin/upload/avatar/20190808/0473b755698f6ec384f8063bd124ea193cfd9e45c94aa3589fd2bc09452265d2_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,于女士,15-25K,PHP
16,北京  ,北师智慧,20-99人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_7.png?x-oss-process=image/resize,w_40,limit_0",招聘者,崔先生,13-16K,PHP研发工程师
