,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 太阳宫,唱吧,100-499人,D轮及以上,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180915/3d571106f5bf8f692cc9c582ea90bfd71871cb14a5c231671cf131eee96b04d5_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级招聘经理,王先生,25-45K,PHP
1,北京 海淀区 上地,小米,10000人以上,已上市,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_12.png?x-oss-process=image/resize,w_40,limit_0",HR,刘女士,20-25K·14薪,Golang/php开发工程师
2,北京 海淀区 清河,甲乙丙丁网,500-999人,B轮,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_8.png?x-oss-process=image/resize,w_40,limit_0",php开发工程师,司先生,18-25K,PHP高级工程师
3,北京  ,歌德盈香股份,500-999人,D轮及以上,互联网,大专,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180312/18b6fb4e8eb6b3666f80e4ad5fde9f60cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR经理,白女士,18-21K,php工程师
4,北京 海淀区 马连洼,新浪网,1000-9999人,已上市,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",hrbp,冯女士,20-40K,PHP应用研发工程师
5,北京 朝阳区 小营,大地宏图,100-499人,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190314/c8cebf0bd22905958a21f61ffbd03c1acfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,郭女士,25-40K,PHP高级开发经理
6,北京 海淀区 西北旺,滴滴,1000-9999人,D轮及以上,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181221/005789b730921b8a6b30721dafe6d66dcfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRBP,李女士,20-40K,PHP研发工程师
7,北京 朝阳区 高碑店,火星文化,100-499人,B轮,广告营销,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180410/ec162e03e2da0802abe92893e3661c82cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR经理,王女士,18-28K,高级PHP工程师
8,北京 海淀区 中关村,LinkDoc,1000-9999人,D轮及以上,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180816/d1c71d781e93d79936d52f0639b14bb6fbdfd191d4d1842daa07b789f4403755_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘主管,于女士,20-35K·15薪,PHP开发工程师
9,北京 海淀区 上地,小米,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_12.png?x-oss-process=image/resize,w_40,limit_0",HR,刘女士,20-40K,高级PHP开发工程师
10,北京 海淀区 中关村,好未来,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170313/7f0803cc1fa660fcc5bce9dfe65d75898c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘HR,王女士,25-50K,资深PHP研发工程师
11,北京 海淀区 西二旗,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171012/e1fe5508e5088e848c2f189253dc368ce8d6dd79ba99d2c0af9b86f9fbb45695_s.jpg?x-oss-process=image/resize,w_40,limit_0",Recruiter,梁女士,20-30K,云端研发（PHP/C++）工程师
12,北京 海淀区 西直门,北京掌上先机,1000-9999人,A轮,互联网,本科,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",招聘者,李女士,11-20K·13薪,PHP工程师
13,北京 朝阳区 安贞,美菜网,10000人以上,D轮及以上,移动互联网,本科,5-10年,"https://img2.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",交易技术负责人,张先生,25-45K·14薪,高级PHP工程师
14,北京 海淀区 中关村,小禾科技,100-499人,B轮,计算机软件,大专,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180608/dde6d088e0981e8315131536b6533cfb4f415db8f956f8fada3754e344b18638_s.jpg?x-oss-process=image/resize,w_40,limit_0",人力资源经理,王先生,10-20K,PHP高级工程师
15,北京 海淀区 西二旗,北京广厦网络,100-499人,不需要融资,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180304/060aae4dfbc7f2eb5b1807cbfa58d0fe10bdfe083688389e1a62a4af0da1c4d9_s.jpg?x-oss-process=image/resize,w_40,limit_0",行政专员,董女士,10-15K,PHP程序员
16,北京 海淀区 西二旗,一夫,0-20人,天使轮,信息安全,大专,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_15.png?x-oss-process=image/resize,w_40,limit_0",技术总监,汤先生,25-30K,PHP高级工程师
17,北京 海淀区 魏公村,小猪,500-999人,D轮及以上,O2O,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181119/287132103cd7e2028da9bbb395e70514e94e2ccb00c84982a2414313392a2c87_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,魏女士,15-25K·14薪,PHP开发工程师
18,北京 海淀区 上地,点点未来,100-499人,A轮,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190628/0dadfd0b2dc701c9c09a38586a611c225ad85a64e7c523b6b1c2ef0a43c9912d_s.png?x-oss-process=image/resize,w_40,limit_0",招聘主管,王女士,15-25K,高级PHP工程师
19,北京 东城区 雍和宫,轻松筹,1000-9999人,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160623/dd9c0c57fc8a3b33a3e147b1d39a8cd3d0cc2fca3beca3cdf11b8fd53e4b614e_s.jpg?x-oss-process=image/resize,w_40,limit_0",,,18-35K,高级PHP工程师
20,北京 朝阳区 朝外,美菜网,10000人以上,D轮及以上,移动互联网,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_4.png?x-oss-process=image/resize,w_40,limit_0",hrbp,张女士,30-50K,高级架构师（php）
21,北京 朝阳区 国贸,51社保,500-999人,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190514/1edfb2ee7c46acadab9301041db722cb52dadcb529ce79e6aa15438d6749236e_s.jpg?x-oss-process=image/resize,w_40,limit_0",hrbp,黄女士,15-25K,PHP开发工程师
22,北京 朝阳区 望京,北京新氧万维,1000-9999人,已上市,互联网,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_10.png?x-oss-process=image/resize,w_40,limit_0",人事实习生,黄女士,20-30K,PHP开发工程师
23,北京 海淀区 苏州街,腾信软创,1000-9999人,已上市,互联网,大专,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190816/2e531d355d25895cdb9535439a1c05606afff21e2e1a5074ece06956625e269f_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,薛女士,10-15K,php开发工程师
24,北京  ,云店互联,100-499人,A轮,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171222/be56c6bd531b38083736b957803216d6e562e7aa25e368f0be0c7066c00f0243_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事主管,温女士,18-26K,php高级架构师
25,北京 海淀区 马连洼,滴滴,1000-9999人,D轮及以上,移动互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170713/805380c3c3b1dbdf44ee022823a6564e6591198271b58edb63add97324585ca7_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级技术总监,曹先生,30-40K·15薪,资深PHP开发工程师
26,北京 海淀区 学院路,金贵创新,100-499人,不需要融资,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160926/49f165f4fa3264ffaf879ba2e0ee7a138c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",研发经理,王先生,18-36K,高级软件工程师PHP
27,北京 海淀区 马连洼,微博,1000-9999人,已上市,互联网,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180524/89fa464f982255bc5d16eea7209d2d04cd8c78f2f0d0fcb110de0d45204ca16a_s.jpg?x-oss-process=image/resize,w_40,limit_0",HRBP,杨先生,30-50K,高级PHP架构师
28,北京 海淀区 牡丹园,金融湾,20-99人,B轮,互联网金融,本科,1-3年,"https://img2.bosszhipin.com/mcs/useravatar/20150822/0086def1911c8fd9a421b7ca3b1004571c9ede46c26ac84fbf4625b623424ff3_s.jpg?x-oss-process=image/resize,w_40,limit_0",CEO,王先生,11-22K,PHP
29,北京 朝阳区 大望路,牛卡福网络,100-499人,A轮,数据服务,本科,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170705/4c650f2ac1db952fa2d5418d0d7a946cef33f87e1838d98a2dbce46993a21a7f_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术经理,吴先生,17-25K,PHP
