,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 朝阳区 北苑,Caradigm,20-99人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190220/a1a3194c1f8e68f53a3aeb8ed61d4e80f1b1ab246cff7704a4dba552488ed2e3_s.png?x-oss-process=image/resize,w_40,limit_0",招聘者,江成,11-20K,.NET
1,北京 朝阳区 北苑,唰唰科技,0-20人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190218/b6a941025132d4ce63dd365217aa7751d1ce63424df18af42ed95256171157e3_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事,于宁,10-11K,.NET开发工程师
2,北京 朝阳区 十里堡,博瑞恒星,100-499人,不需要融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_1.png?x-oss-process=image/resize,w_40,limit_0",人事,白新英,9-10K·13薪,.NET
3,北京 海淀区 西三旗,红科网安,20-99人,不需要融资,信息安全,本科,5-10年,"https://img.bosszhipin.com/boss/avatar/avatar_9.png?x-oss-process=image/resize,w_40,limit_0",人事,李兴茹,15-20K,.NET工程师
4,北京 海淀区 海淀北部新区,软通动力,10000人以上,已上市,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181107/af44164b6410cc0027dcecff106335bd07b878143d6e5c5878429f7e618e3f94_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘顾问,魏建虎,10-15K,.Net开发工程师
5,北京 朝阳区 望京,云校,1000-9999人,D轮及以上,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190612/e120664c1f95e3c0e9e4e1d841e2f51001157ca1e112c2f1985031b31e293e75_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,王女士,15-25K·13薪,.NET开发工程师
6,北京 海淀区 中关村,跃龙门,,,,本科,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180228/8b73e78696df9e5932345ed84710aadedeed68c796470e683bfcdd5fdc867554_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事经理,高女士,13-17K,c#.NET(BJ)
7,北京 朝阳区 双桥,誉讯网,20-99人,天使轮,数据服务,本科,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190314/8a96e42c2784eb87414f009e28568f56cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",人事,王淼,20-40K,.NET架构师/高级开发工程师
8,北京 朝阳区 望京,云拓软创,,,,本科,5-10年,"https://img.bosszhipin.com/beijin/upload/avatar/20190805/5a62a8ef13e57485193b018b719a26e42772ceade908b745c17dd1f304d467d5_s.png?x-oss-process=image/resize,w_40,limit_0",HR,朱剑莉,15-20K,.Net开发工程师
9,北京 朝阳区 八里庄,数字观星,20-99人,A轮,信息安全,大专,5-10年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180409/a8b64df84ae4a505f3ec6c7375bf6092a40f9d4e626c6af96e1e3fb1dcda99c2_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘经理,陈杨杨,10-14K,net
