,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 海淀区 五道口,ADDX积加科技,20-99人,A轮,智能硬件,本科,应届生,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190703/3868bccc91cc449bcdde9671059dfdd322deff30c1814b15c5585449f64fab00_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,董涵,4-7K,运营实习生
1,北京 海淀区 双榆树,简亦智,20-99人,A轮,计算机软件,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180223/51f372094ea013d527e7893f1f2467ed003d73edf5ec9e589fa0cbe6d64a0a92_s.jpg?x-oss-process=image/resize,w_40,limit_0",副总经理,任术亮,10-15K,采样项目经理
2,北京 西城区 车公庄,上海迎易,20-99人,未融资,医疗设备/器械,中专/中技,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190215/e80d6cd1c44fdae686435a39979b4d951d2bf5e9ae8f1fa62663402222e72d7e_s.png?x-oss-process=image/resize,w_40,limit_0",人事经理,陈俐凝,3-5K,数据文员
3,北京 海淀区 中关村,FunPlus,1000-9999人,B轮,游戏,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180525/b1796f2b9866d3b13073e7258639457a3f2bf2f361552bf0a5d9b3d077e10e23_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术总监,杨舸,15-30K,全栈工程师
4,北京 朝阳区 北苑,烽台科技,20-99人,A轮,信息安全,大专,1-3年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",招聘者,龚亮华,10-20K,C
5,北京 丰台区 草桥,北矿智云科技,0-20人,未融资,计算机软件,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_2.png?x-oss-process=image/resize,w_40,limit_0",总经理,徐宁,10-15K,移动web前端
6,北京 海淀区 西北旺,百度在线,10000人以上,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190807/1d82541d9efafc622c7813709fd6aa88a1cdfb7ba59e7ae87ab65a8aad2ba749_s.jpg?x-oss-process=image/resize,w_40,limit_0",recruiter,刘女士,15-30K,智能云事业部_IoT车辆云行业方向产品经理
7,北京 朝阳区 对外经贸,美妈锦囊,20-99人,A轮,媒体,大专,1年以内,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160713/a1cc9f73145a03b087fe4cd112b9c2468c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,董海峰,7-8K,暖通技术支持
8,北京 海淀区 西北旺,百度,10000人以上,已上市,互联网,本科,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181123/d31be105e6b1f813e4c8058386ca4b226612434ee3b826f712b99f58882799b3_s.jpg?x-oss-process=image/resize,w_40,limit_0",产品经理,陈鸿博,14-28K,车联网AI图像视觉产品经理
9,北京 东城区 雍和宫,鹏博士,100-499人,已上市,数据服务,本科,1-3年,"https://img.bosszhipin.com/beijin/upload/avatar/20190811/1342e1679c967d69a57241b5485e340e2d3f39bf83e48e450ae823d03a59c1a4_s.png?x-oss-process=image/resize,w_40,limit_0",招聘者,游立为,15-20K,大数据分析师
10,北京 朝阳区 北苑,北京联创,20-99人,未融资,其他行业,本科,1-3年,"https://img2.bosszhipin.com/boss/avatar/avatar_3.png?x-oss-process=image/resize,w_40,limit_0",经理,孙丽,10-15K·13薪,Labview/C软件工程师
11,北京 朝阳区 酒仙桥,BJUED,0-20人,未融资,计算机软件,大专,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171113/da5be0121c21d160eda2c13c9ff4e0fb4eaddc50032f2085efb6968c26f953bc_s.jpg?x-oss-process=image/resize,w_40,limit_0",CEO,张阳,12-18K,.NET 高级开发工程师
12,北京 海淀区 西北旺,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img2.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",HR助理,cristino,15-30K,IOS端研发工程师（移动测试方向）
13,北京 朝阳区 酒仙桥,中电瑞铠,20-99人,未融资,信息安全,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160511/0862d4ba720a7712099452142f89156d779cd68fd4600a1847f89b50f5b6118f_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术总监,冯坚,12-24K,QT开发工程师
14,北京 海淀区 五道口,魔门塔科技,500-999人,B轮,计算机软件,学历不限,经验不限,"https://img.bosszhipin.com/beijin/mcs/useravatar/20181031/fa67ddab58a9d6365d7e909ca3f52d9bcfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",软件开发工程师,周越,15-30K,系统软件工程师
15,北京 东城区 东四,同深咨询,0-20人,不需要融资,咨询,本科,应届生,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180924/f3026fbb606e268b9217aa4abe311077cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",高级经理,杨堃,5-6K,研究员
16,北京 海淀区 公主坟,北京无声,20-99人,不需要融资,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170320/d804548c2ceb9b581b38d91b566eb44e8c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,李建清,15-30K,高级安全开发工程师
