,adress,company,company_size,company_statue,company_type,educate,experi,hr_head,hr_job,hr_name,salary,title
0,北京 东城区 雍和宫,轻松筹,1000-9999人,C轮,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20160525/60ea251a3c31e892f566fd8e93007f681b29c162e136a8d7e4ce88ab912c4829_s.jpg?x-oss-process=image/resize,w_40,limit_0",技术总监,高先生,18-35K,后端开发
1,北京 海淀区 上地,启明星辰,1000-9999人,已上市,信息安全,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20190410/18aa7ba960a978c900aac631c7b534c1cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,鹿女士,30-50K,后端开发
2,北京 朝阳区 望京,阿里云,1000-9999人,已上市,互联网,本科,经验不限,"https://img2.bosszhipin.com/boss/avatar/avatar_5.png?x-oss-process=image/resize,w_40,limit_0",高级技术专家,杨先生,30-60K·16薪,后端开发
3,北京 朝阳区 三里屯,Curiosity,1000-9999人,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180307/4891502924dd3a614ce50ec2a347bb87cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",hr,赵女士,20-25K,后端开发工程师
4,北京 海淀区 上地,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",算法工程师,江先生,25-45K,后端开发工程师
5,北京 海淀区 中关村,旷视MEGVII,1000-9999人,C轮,计算机服务,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20171211/908f827bf72bd8335d0cb68d9bce73f4ccf50abb10893796385dad2f710d10ac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,王女士,30-60K,高级后端开发工程师
6,北京 海淀区 上地,百度,10000人以上,已上市,互联网,本科,3-5年,"https://img.bosszhipin.com/boss/avatar/avatar_6.png?x-oss-process=image/resize,w_40,limit_0",算法工程师,江先生,20-40K,后端开发工程师
7,北京 朝阳区 望京,云校,1000-9999人,D轮及以上,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/upload/avatar/20190619/8cdb0bca8712424a0cb3d1109d0160152c6bfa1cf801c378d835faab705a56ad_s.png?x-oss-process=image/resize,w_40,limit_0",HR,关女士,20-40K,nodejs 后端开发
8,北京 东城区 灯市口,今日头条,10000人以上,D轮及以上,移动互联网,本科,1-3年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20170209/82cde18d1050af7a7e54c6d5c87e79398c7dd922ad47494fc02c388e12c00eac_s.jpg?x-oss-process=image/resize,w_40,limit_0",HR,华女士,25-50K,高级后端开发工程师
9,北京 朝阳区 朝外,安彼迎,1000-9999人,D轮及以上,互联网,本科,3-5年,"https://img.bosszhipin.com/beijin/mcs/useravatar/20180723/f36d2701aca497ce207e6e62ba716e69cfcd208495d565ef66e7dff9f98764da_s.jpg?x-oss-process=image/resize,w_40,limit_0",招聘者,张女士,25-50K,后端开发工程师
